createdAt;chargeLevelPercent;houseLoadPowerW;chargingStatus;batteryVoltageV;dischargingCurrentA
Fri Feb 16 2024 13:27:22 GMT+0000 (Coordinated Universal Time);100;2.0256;charging;52.4;0
Fri Feb 16 2024 13:27:27 GMT+0000 (Coordinated Universal Time);100;2.0512;charging;52.4;0
Fri Feb 16 2024 13:27:32 GMT+0000 (Coordinated Universal Time);100;-0.01536;charging;52.5;0
Fri Feb 16 2024 13:28:04 GMT+0000 (Coordinated Universal Time);100;-0.10752;charging;52.5;0
Fri Feb 16 2024 13:28:09 GMT+0000 (Coordinated Universal Time);100;0.02048;charging;52.5;0
Fri Feb 16 2024 13:28:15 GMT+0000 (Coordinated Universal Time);100;0.0256;charging;52.5;0
Fri Feb 16 2024 13:28:20 GMT+0000 (Coordinated Universal Time);100;0.03072;charging;52.5;0
Fri Feb 16 2024 13:28:26 GMT+0000 (Coordinated Universal Time);100;1.00512;charging;52.4;0
Fri Feb 16 2024 13:28:31 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.7;0
Fri Feb 16 2024 13:28:36 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.6;0
Fri Feb 16 2024 13:28:42 GMT+0000 (Coordinated Universal Time);100;0;charging;52.5;0
Fri Feb 16 2024 13:28:47 GMT+0000 (Coordinated Universal Time);100;0;charging;52.6;0
Fri Feb 16 2024 13:28:52 GMT+0000 (Coordinated Universal Time);100;4.09216;charging;52.5;0
Fri Feb 16 2024 13:28:58 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.5;0
Fri Feb 16 2024 13:29:04 GMT+0000 (Coordinated Universal Time);100;0.10752;charging;52.4;0
Fri Feb 16 2024 13:29:09 GMT+0000 (Coordinated Universal Time);100;0.04096;charging;52.4;0
Fri Feb 16 2024 13:29:14 GMT+0000 (Coordinated Universal Time);100;0.08704;charging;52.4;0
Fri Feb 16 2024 13:29:20 GMT+0000 (Coordinated Universal Time);100;4.00512;charging;52.5;0
Fri Feb 16 2024 13:29:25 GMT+0000 (Coordinated Universal Time);100;0;charging;52.5;0
Fri Feb 16 2024 13:29:30 GMT+0000 (Coordinated Universal Time);100;-0.07168;charging;52.7;0
Fri Feb 16 2024 13:29:36 GMT+0000 (Coordinated Universal Time);100;4.04096;charging;52.6;0
Fri Feb 16 2024 13:29:41 GMT+0000 (Coordinated Universal Time);100;4.03072;charging;52.6;0
Fri Feb 16 2024 13:29:47 GMT+0000 (Coordinated Universal Time);100;0.0512;charging;52.6;0
Fri Feb 16 2024 13:29:52 GMT+0000 (Coordinated Universal Time);100;-0.03584;charging;52.4;0
Fri Feb 16 2024 13:29:58 GMT+0000 (Coordinated Universal Time);100;0.0512;charging;52.4;0
Fri Feb 16 2024 13:30:03 GMT+0000 (Coordinated Universal Time);100;5.09216;charging;52.5;0
Fri Feb 16 2024 13:30:08 GMT+0000 (Coordinated Universal Time);100;-0.0256;charging;52.4;0
Fri Feb 16 2024 13:30:14 GMT+0000 (Coordinated Universal Time);100;-0.10752;charging;52.4;0
Fri Feb 16 2024 13:30:19 GMT+0000 (Coordinated Universal Time);100;0.08192;charging;52.5;0
Fri Feb 16 2024 13:30:25 GMT+0000 (Coordinated Universal Time);100;-0.04608;charging;52.5;0
Fri Feb 16 2024 13:30:30 GMT+0000 (Coordinated Universal Time);100;0.0512;charging;52.5;0
Fri Feb 16 2024 13:30:35 GMT+0000 (Coordinated Universal Time);100;0.0512;charging;52.6;0
Fri Feb 16 2024 13:30:41 GMT+0000 (Coordinated Universal Time);100;0.0256;charging;52.5;0
Fri Feb 16 2024 13:30:46 GMT+0000 (Coordinated Universal Time);100;-0.04608;charging;52.5;0
Fri Feb 16 2024 13:30:51 GMT+0000 (Coordinated Universal Time);100;-0.06144;charging;52.4;0
Fri Feb 16 2024 13:30:57 GMT+0000 (Coordinated Universal Time);100;1.01536;charging;52.6;0
Fri Feb 16 2024 13:31:03 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.5;0
Fri Feb 16 2024 13:31:09 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.5;0
Fri Feb 16 2024 13:31:14 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.4;0
Fri Feb 16 2024 13:31:19 GMT+0000 (Coordinated Universal Time);100;6.09216;charging;52.5;0
Fri Feb 16 2024 13:31:25 GMT+0000 (Coordinated Universal Time);100;13.09216;charging;52.7;0
Fri Feb 16 2024 13:31:30 GMT+0000 (Coordinated Universal Time);100;0.09216;charging;52.7;0
Fri Feb 16 2024 13:31:35 GMT+0000 (Coordinated Universal Time);100;0.03584;charging;52.5;0
Fri Feb 16 2024 13:31:41 GMT+0000 (Coordinated Universal Time);100;0.02048;charging;52.5;0
Fri Feb 16 2024 13:31:46 GMT+0000 (Coordinated Universal Time);100;0.0256;charging;52.5;0
Fri Feb 16 2024 13:31:51 GMT+0000 (Coordinated Universal Time);100;1.01024;charging;52.5;0
Fri Feb 16 2024 13:31:57 GMT+0000 (Coordinated Universal Time);100;2.04608;charging;52.5;0
Fri Feb 16 2024 13:32:02 GMT+0000 (Coordinated Universal Time);100;5.96928;charging;52.5;0
Fri Feb 16 2024 13:32:08 GMT+0000 (Coordinated Universal Time);100;0.01024;charging;52.5;0
Fri Feb 16 2024 13:32:13 GMT+0000 (Coordinated Universal Time);100;3.03584;charging;52.5;0
Fri Feb 16 2024 13:32:18 GMT+0000 (Coordinated Universal Time);100;7.0512;charging;52.5;0
Fri Feb 16 2024 13:32:24 GMT+0000 (Coordinated Universal Time);100;7.00512;charging;52.5;0
Fri Feb 16 2024 13:32:29 GMT+0000 (Coordinated Universal Time);100;0.01024;charging;52.5;0
Fri Feb 16 2024 13:32:35 GMT+0000 (Coordinated Universal Time);100;-0.01024;charging;52.5;0
Fri Feb 16 2024 13:32:40 GMT+0000 (Coordinated Universal Time);100;-0.03584;charging;52.6;0
Fri Feb 16 2024 13:32:45 GMT+0000 (Coordinated Universal Time);100;-0.00512;charging;52.5;0
Fri Feb 16 2024 13:32:51 GMT+0000 (Coordinated Universal Time);100;-0.02048;charging;52.6;0
Fri Feb 16 2024 13:32:56 GMT+0000 (Coordinated Universal Time);100;0.06144;charging;52.5;0
Fri Feb 16 2024 13:33:01 GMT+0000 (Coordinated Universal Time);100;0;charging;52.5;0
Fri Feb 16 2024 13:33:07 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.5;0
Fri Feb 16 2024 13:33:12 GMT+0000 (Coordinated Universal Time);100;0.0512;charging;52.6;0
Fri Feb 16 2024 13:33:18 GMT+0000 (Coordinated Universal Time);100;2.03072;charging;52.5;0
Fri Feb 16 2024 13:33:23 GMT+0000 (Coordinated Universal Time);100;0.04608;charging;52.5;0
Fri Feb 16 2024 13:33:28 GMT+0000 (Coordinated Universal Time);100;5.01536;charging;52.5;0
Fri Feb 16 2024 13:33:34 GMT+0000 (Coordinated Universal Time);100;0;charging;52.5;0
Fri Feb 16 2024 13:33:39 GMT+0000 (Coordinated Universal Time);100;-0.09728;charging;52.5;0
Fri Feb 16 2024 13:33:44 GMT+0000 (Coordinated Universal Time);100;0.01024;charging;52.5;0
Fri Feb 16 2024 13:33:50 GMT+0000 (Coordinated Universal Time);100;2.93344;charging;52.5;0
Fri Feb 16 2024 13:33:55 GMT+0000 (Coordinated Universal Time);100;0;charging;52.7;0
Fri Feb 16 2024 13:34:01 GMT+0000 (Coordinated Universal Time);100;0;charging;52.6;0
Fri Feb 16 2024 13:34:07 GMT+0000 (Coordinated Universal Time);100;0.01024;charging;52.6;0
Fri Feb 16 2024 13:34:12 GMT+0000 (Coordinated Universal Time);100;3.01536;charging;52.4;0
Fri Feb 16 2024 13:34:17 GMT+0000 (Coordinated Universal Time);100;0.01536;charging;52.5;0
Fri Feb 16 2024 13:34:23 GMT+0000 (Coordinated Universal Time);100;-0.03072;charging;52.5;0
Fri Feb 16 2024 13:34:28 GMT+0000 (Coordinated Universal Time);100;-0.00512;charging;52.6;0
Fri Feb 16 2024 13:34:33 GMT+0000 (Coordinated Universal Time);100;0.96928;charging;52.6;0
Fri Feb 16 2024 13:34:39 GMT+0000 (Coordinated Universal Time);100;0.1024;charging;52.6;0
Fri Feb 16 2024 13:34:44 GMT+0000 (Coordinated Universal Time);100;0.04096;charging;52.6;0
Fri Feb 16 2024 13:34:49 GMT+0000 (Coordinated Universal Time);100;0.00512;charging;52.5;0
Fri Feb 16 2024 13:34:55 GMT+0000 (Coordinated Universal Time);100;8.98976;charging;52.5;0
Fri Feb 16 2024 13:35:00 GMT+0000 (Coordinated Universal Time);100;9;charging;52.5;0
Fri Feb 16 2024 13:35:05 GMT+0000 (Coordinated Universal Time);100;-0.01536;charging;52.5;0
Fri Feb 16 2024 13:35:11 GMT+0000 (Coordinated Universal Time);100;-0.0512;charging;52.5;0
Fri Feb 16 2024 13:35:16 GMT+0000 (Coordinated Universal Time);100;0.04096;charging;52.5;0
Fri Feb 16 2024 13:35:21 GMT+0000 (Coordinated Universal Time);100;0.0256;charging;52.6;0
Fri Feb 16 2024 13:35:27 GMT+0000 (Coordinated Universal Time);100;0.00512;charging;52.6;0
Fri Feb 16 2024 13:35:33 GMT+0000 (Coordinated Universal Time);100;-0.03072;charging;52.5;0
Fri Feb 16 2024 13:35:38 GMT+0000 (Coordinated Universal Time);100;6.9744;charging;52.4;0
Fri Feb 16 2024 13:35:43 GMT+0000 (Coordinated Universal Time);100;0.04096;charging;52.4;0
Fri Feb 16 2024 13:35:49 GMT+0000 (Coordinated Universal Time);100;0.0512;charging;52.5;0
Fri Feb 16 2024 13:35:54 GMT+0000 (Coordinated Universal Time);100;0.0768;charging;52.6;0
Fri Feb 16 2024 13:35:59 GMT+0000 (Coordinated Universal Time);100;0.01024;charging;52.6;0
Fri Feb 16 2024 13:36:05 GMT+0000 (Coordinated Universal Time);100;0.06656;charging;52.5;0
Fri Feb 16 2024 13:36:11 GMT+0000 (Coordinated Universal Time);100;0.09216;charging;52.4;0
Fri Feb 16 2024 13:36:16 GMT+0000 (Coordinated Universal Time);100;4.03584;charging;52.5;0
Fri Feb 16 2024 13:36:21 GMT+0000 (Coordinated Universal Time);100;0.06144;charging;52.5;0
Fri Feb 16 2024 13:36:27 GMT+0000 (Coordinated Universal Time);100;0.02048;charging;52.5;0
Fri Feb 16 2024 13:36:32 GMT+0000 (Coordinated Universal Time);100;0.02048;charging;52.5;0
Fri Feb 16 2024 13:36:37 GMT+0000 (Coordinated Universal Time);100;-0.01024;charging;52.4;0
Fri Feb 16 2024 13:36:43 GMT+0000 (Coordinated Universal Time);100;0.0512;charging;52.5;0
Fri Feb 16 2024 13:36:50 GMT+0000 (Coordinated Universal Time);100;-0.01536;charging;52.6;0
Fri Feb 16 2024 13:36:55 GMT+0000 (Coordinated Universal Time);100;0.03072;charging;52.4;0
Fri Feb 16 2024 13:37:01 GMT+0000 (Coordinated Universal Time);100;-0.0256;charging;52.3;0
Fri Feb 16 2024 13:37:07 GMT+0000 (Coordinated Universal Time);100;0.02048;charging;52.3;0
Fri Feb 16 2024 13:52:50 GMT+0000 (Coordinated Universal Time);99;0;charging;54;0
Fri Feb 16 2024 13:52:55 GMT+0000 (Coordinated Universal Time);99;0;charging;54;0
Fri Feb 16 2024 13:53:00 GMT+0000 (Coordinated Universal Time);100;6;discharging;53.7;0
Fri Feb 16 2024 13:53:05 GMT+0000 (Coordinated Universal Time);100;4;discharging;53.7;0
Fri Feb 16 2024 13:53:11 GMT+0000 (Coordinated Universal Time);100;0;discharging;53.7;0
Fri Feb 16 2024 13:53:16 GMT+0000 (Coordinated Universal Time);100;2;discharging;53.7;0
Fri Feb 16 2024 13:53:22 GMT+0000 (Coordinated Universal Time);100;297;discharging;53.4;6
Fri Feb 16 2024 13:53:27 GMT+0000 (Coordinated Universal Time);100;8;discharging;53.6;0
Fri Feb 16 2024 13:53:32 GMT+0000 (Coordinated Universal Time);100;11;discharging;53.6;0
Fri Feb 16 2024 13:53:38 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:53:43 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:53:48 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:53:54 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:53:59 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:05 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:10 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:16 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:21 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:26 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:31 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:37 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:42 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:47 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:53 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:54:58 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:04 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:09 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:15 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:20 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:25 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:31 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:36 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:55:41 GMT+0000 (Coordinated Universal Time);100;0;charging;53.6;0
Fri Feb 16 2024 13:55:47 GMT+0000 (Coordinated Universal Time);100;0;charging;53.6;0
Fri Feb 16 2024 13:55:52 GMT+0000 (Coordinated Universal Time);100;11;charging;53.7;0
Fri Feb 16 2024 13:55:57 GMT+0000 (Coordinated Universal Time);100;6;charging;53.7;0
Fri Feb 16 2024 13:56:03 GMT+0000 (Coordinated Universal Time);100;6;charging;53.7;0
Fri Feb 16 2024 13:56:08 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:56:13 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:56:19 GMT+0000 (Coordinated Universal Time);100;7;charging;53.7;0
Fri Feb 16 2024 13:56:24 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:56:29 GMT+0000 (Coordinated Universal Time);100;0;charging;53.8;0
Fri Feb 16 2024 13:56:35 GMT+0000 (Coordinated Universal Time);100;0;charging;53.8;0
Fri Feb 16 2024 13:56:41 GMT+0000 (Coordinated Universal Time);100;6;charging;53.7;0
Fri Feb 16 2024 13:56:46 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:56:51 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:56:57 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:57:03 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:57:08 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 13:58:33 GMT+0000 (Coordinated Universal Time);100;276;charging;53.7;0
Fri Feb 16 2024 13:58:38 GMT+0000 (Coordinated Universal Time);100;276;charging;53.7;0
Fri Feb 16 2024 13:58:43 GMT+0000 (Coordinated Universal Time);100;284;charging;53.6;0
Fri Feb 16 2024 13:58:48 GMT+0000 (Coordinated Universal Time);100;298;charging;53.6;0
Fri Feb 16 2024 13:58:54 GMT+0000 (Coordinated Universal Time);100;285;charging;53.7;0
Fri Feb 16 2024 13:58:59 GMT+0000 (Coordinated Universal Time);100;276;charging;53.7;0
Fri Feb 16 2024 13:59:05 GMT+0000 (Coordinated Universal Time);100;281;charging;53.7;0
Fri Feb 16 2024 13:59:11 GMT+0000 (Coordinated Universal Time);100;288;charging;53.7;0
Fri Feb 16 2024 13:59:16 GMT+0000 (Coordinated Universal Time);100;285;charging;53.7;0
Fri Feb 16 2024 13:59:21 GMT+0000 (Coordinated Universal Time);100;918;charging;53.7;0
Fri Feb 16 2024 13:59:27 GMT+0000 (Coordinated Universal Time);100;902;charging;53.7;0
Fri Feb 16 2024 13:59:32 GMT+0000 (Coordinated Universal Time);100;905;charging;53.7;0
Fri Feb 16 2024 13:59:38 GMT+0000 (Coordinated Universal Time);100;880;charging;53.7;0
Fri Feb 16 2024 13:59:43 GMT+0000 (Coordinated Universal Time);100;905;charging;53.7;0
Fri Feb 16 2024 13:59:48 GMT+0000 (Coordinated Universal Time);100;904;charging;53.7;0
Fri Feb 16 2024 13:59:54 GMT+0000 (Coordinated Universal Time);100;921;charging;53.7;0
Fri Feb 16 2024 13:59:59 GMT+0000 (Coordinated Universal Time);100;901;charging;53.7;0
Fri Feb 16 2024 14:00:05 GMT+0000 (Coordinated Universal Time);100;932;charging;53.7;0
Fri Feb 16 2024 14:00:10 GMT+0000 (Coordinated Universal Time);100;968;charging;53.7;0
Fri Feb 16 2024 14:00:16 GMT+0000 (Coordinated Universal Time);100;927;charging;53.7;0
Fri Feb 16 2024 14:00:21 GMT+0000 (Coordinated Universal Time);100;902;charging;53.7;0
Fri Feb 16 2024 14:00:26 GMT+0000 (Coordinated Universal Time);100;920;charging;53.6;0
Fri Feb 16 2024 14:00:32 GMT+0000 (Coordinated Universal Time);100;920;charging;53.6;0
Fri Feb 16 2024 14:00:37 GMT+0000 (Coordinated Universal Time);100;886;charging;53.6;0
Fri Feb 16 2024 14:00:42 GMT+0000 (Coordinated Universal Time);100;904;charging;53.7;0
Fri Feb 16 2024 14:00:48 GMT+0000 (Coordinated Universal Time);100;883;charging;53.6;0
Fri Feb 16 2024 14:00:53 GMT+0000 (Coordinated Universal Time);100;925;charging;53.6;0
Fri Feb 16 2024 14:00:58 GMT+0000 (Coordinated Universal Time);100;912;charging;53.7;0
Fri Feb 16 2024 14:01:05 GMT+0000 (Coordinated Universal Time);100;911;charging;53.7;0
Fri Feb 16 2024 14:01:10 GMT+0000 (Coordinated Universal Time);100;911;charging;53.7;0
Fri Feb 16 2024 14:01:15 GMT+0000 (Coordinated Universal Time);100;884;charging;53.7;0
Fri Feb 16 2024 14:01:21 GMT+0000 (Coordinated Universal Time);100;900;charging;53.7;0
Fri Feb 16 2024 14:01:26 GMT+0000 (Coordinated Universal Time);100;886;charging;53.6;0
Fri Feb 16 2024 14:01:31 GMT+0000 (Coordinated Universal Time);100;882;charging;53.6;0
Fri Feb 16 2024 14:01:36 GMT+0000 (Coordinated Universal Time);100;899;charging;53.5;0
Fri Feb 16 2024 14:01:42 GMT+0000 (Coordinated Universal Time);100;938;charging;53.6;0
Fri Feb 16 2024 14:01:47 GMT+0000 (Coordinated Universal Time);100;903;charging;53.8;0
Fri Feb 16 2024 14:01:52 GMT+0000 (Coordinated Universal Time);100;900;charging;53.7;0
Fri Feb 16 2024 14:01:58 GMT+0000 (Coordinated Universal Time);100;916;charging;53.7;0
Fri Feb 16 2024 14:02:03 GMT+0000 (Coordinated Universal Time);100;891;charging;53.7;0
Fri Feb 16 2024 14:02:08 GMT+0000 (Coordinated Universal Time);100;904;charging;53.7;0
Fri Feb 16 2024 14:02:14 GMT+0000 (Coordinated Universal Time);100;878;charging;53.6;0
Fri Feb 16 2024 14:02:19 GMT+0000 (Coordinated Universal Time);100;885;charging;53.6;0
Fri Feb 16 2024 14:02:25 GMT+0000 (Coordinated Universal Time);100;881;charging;53.6;0
Fri Feb 16 2024 14:02:31 GMT+0000 (Coordinated Universal Time);100;906;charging;53.6;0
Fri Feb 16 2024 14:02:36 GMT+0000 (Coordinated Universal Time);100;887;charging;53.6;0
Fri Feb 16 2024 14:02:41 GMT+0000 (Coordinated Universal Time);100;902;charging;53.6;0
Fri Feb 16 2024 14:02:47 GMT+0000 (Coordinated Universal Time);100;936;charging;53.8;0
Fri Feb 16 2024 14:02:52 GMT+0000 (Coordinated Universal Time);100;894;charging;53.7;0
Fri Feb 16 2024 14:02:57 GMT+0000 (Coordinated Universal Time);100;902;charging;53.7;0
Fri Feb 16 2024 14:03:03 GMT+0000 (Coordinated Universal Time);100;903;charging;53.7;0
Fri Feb 16 2024 14:03:08 GMT+0000 (Coordinated Universal Time);100;903;charging;53.7;0
Fri Feb 16 2024 14:03:13 GMT+0000 (Coordinated Universal Time);100;916;charging;53.6;0
Fri Feb 16 2024 14:03:19 GMT+0000 (Coordinated Universal Time);100;881;charging;53.5;0
Fri Feb 16 2024 14:03:24 GMT+0000 (Coordinated Universal Time);100;899;charging;53.7;0
Fri Feb 16 2024 14:03:29 GMT+0000 (Coordinated Universal Time);100;895;charging;53.7;0
Fri Feb 16 2024 14:03:35 GMT+0000 (Coordinated Universal Time);100;900;charging;53.7;0
Fri Feb 16 2024 14:03:40 GMT+0000 (Coordinated Universal Time);100;918;charging;53.7;0
Fri Feb 16 2024 14:03:45 GMT+0000 (Coordinated Universal Time);100;939;charging;53.6;0
Fri Feb 16 2024 14:03:51 GMT+0000 (Coordinated Universal Time);100;901;charging;53.6;0
Fri Feb 16 2024 14:03:56 GMT+0000 (Coordinated Universal Time);100;943;charging;53.6;0
Fri Feb 16 2024 14:04:01 GMT+0000 (Coordinated Universal Time);100;932;charging;53.6;0
Fri Feb 16 2024 14:04:07 GMT+0000 (Coordinated Universal Time);100;909;charging;53.6;0
Fri Feb 16 2024 14:04:12 GMT+0000 (Coordinated Universal Time);100;929;charging;53.7;0
Fri Feb 16 2024 14:04:17 GMT+0000 (Coordinated Universal Time);100;911;charging;53.7;0
Fri Feb 16 2024 14:04:23 GMT+0000 (Coordinated Universal Time);100;914;charging;53.6;0
Fri Feb 16 2024 14:04:28 GMT+0000 (Coordinated Universal Time);100;914;charging;53.6;0
Fri Feb 16 2024 14:04:33 GMT+0000 (Coordinated Universal Time);100;894;charging;53.6;0
Fri Feb 16 2024 14:04:39 GMT+0000 (Coordinated Universal Time);100;951;charging;53.6;0
Fri Feb 16 2024 14:04:44 GMT+0000 (Coordinated Universal Time);100;914;charging;53.6;0
Fri Feb 16 2024 14:04:49 GMT+0000 (Coordinated Universal Time);100;918;charging;53.8;0
Fri Feb 16 2024 14:04:54 GMT+0000 (Coordinated Universal Time);100;938;charging;53.7;0
Fri Feb 16 2024 14:05:00 GMT+0000 (Coordinated Universal Time);100;954;charging;53.7;0
Fri Feb 16 2024 14:05:05 GMT+0000 (Coordinated Universal Time);100;10;charging;53.5;0
Fri Feb 16 2024 14:05:11 GMT+0000 (Coordinated Universal Time);100;0;charging;53.6;0
Fri Feb 16 2024 14:05:16 GMT+0000 (Coordinated Universal Time);100;0;charging;53.7;0
Fri Feb 16 2024 14:05:21 GMT+0000 (Coordinated Universal Time);100;0;charging;53.8;0
Fri Feb 16 2024 14:05:27 GMT+0000 (Coordinated Universal Time);100;903;discharging;52.8;18
Fri Feb 16 2024 14:05:32 GMT+0000 (Coordinated Universal Time);100;903;discharging;52.8;18
Fri Feb 16 2024 14:05:37 GMT+0000 (Coordinated Universal Time);96;998;discharging;52.6;20
Fri Feb 16 2024 14:05:43 GMT+0000 (Coordinated Universal Time);96;1094;discharging;52.5;21
Fri Feb 16 2024 14:05:48 GMT+0000 (Coordinated Universal Time);94;1096;discharging;52.4;22
Fri Feb 16 2024 14:05:53 GMT+0000 (Coordinated Universal Time);92;1095;discharging;52.4;22
Fri Feb 16 2024 14:05:59 GMT+0000 (Coordinated Universal Time);92;1294;discharging;52.2;25
Fri Feb 16 2024 14:06:04 GMT+0000 (Coordinated Universal Time);92;1296;discharging;52.1;26
Fri Feb 16 2024 14:06:11 GMT+0000 (Coordinated Universal Time);89;1297;discharging;52.1;26
Fri Feb 16 2024 14:06:16 GMT+0000 (Coordinated Universal Time);90;0;charging;53.4;0
Fri Feb 16 2024 14:06:22 GMT+0000 (Coordinated Universal Time);90;0;charging;53.3;0
Fri Feb 16 2024 14:06:27 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:06:32 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:06:37 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:06:43 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:06:48 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:06:53 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
Fri Feb 16 2024 14:06:59 GMT+0000 (Coordinated Universal Time);100;11;charging;53.5;0
Fri Feb 16 2024 14:07:03 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:09 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:14 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:19 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:25 GMT+0000 (Coordinated Universal Time);100;5;charging;53.4;0
Fri Feb 16 2024 14:07:30 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:35 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:41 GMT+0000 (Coordinated Universal Time);100;2;charging;53.5;0
Fri Feb 16 2024 14:07:46 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:51 GMT+0000 (Coordinated Universal Time);100;0;charging;53.4;0
Fri Feb 16 2024 14:07:57 GMT+0000 (Coordinated Universal Time);100;3;charging;53.5;0
Fri Feb 16 2024 14:08:03 GMT+0000 (Coordinated Universal Time);100;3;charging;53.5;0
Fri Feb 16 2024 14:08:08 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
Fri Feb 16 2024 14:08:14 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
Fri Feb 16 2024 14:08:19 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
Fri Feb 16 2024 14:08:25 GMT+0000 (Coordinated Universal Time);100;3;charging;53.5;0
Fri Feb 16 2024 14:08:30 GMT+0000 (Coordinated Universal Time);100;9;charging;53.4;0
Fri Feb 16 2024 14:08:35 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
Fri Feb 16 2024 14:08:41 GMT+0000 (Coordinated Universal Time);100;6;charging;53.5;0
Fri Feb 16 2024 14:08:46 GMT+0000 (Coordinated Universal Time);100;3;charging;53.5;0
Fri Feb 16 2024 14:08:52 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
Fri Feb 16 2024 14:08:57 GMT+0000 (Coordinated Universal Time);100;10;charging;53.5;0
Fri Feb 16 2024 14:09:03 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
Fri Feb 16 2024 14:09:08 GMT+0000 (Coordinated Universal Time);100;0;charging;53.5;0
