createdAt;chargeLevelPercent;houseLoadPowerW;batteryVoltageV;dischargingCurrentA
Mon Feb 05 2024 16:03:09 GMT+0000 (Coordinated Universal Time);6;1710;43.8;42
Mon Feb 05 2024 16:03:15 GMT+0000 (Coordinated Universal Time);7;1711;43.9;40
Mon Feb 05 2024 16:03:20 GMT+0000 (Coordinated Universal Time);7;1709;43.9;40
Mon Feb 05 2024 16:03:26 GMT+0000 (Coordinated Universal Time);7;1708;43.9;40
Mon Feb 05 2024 16:03:31 GMT+0000 (Coordinated Universal Time);7;1709;43.9;40
Mon Feb 05 2024 16:03:36 GMT+0000 (Coordinated Universal Time);7;1706;43.9;40
Mon Feb 05 2024 16:03:42 GMT+0000 (Coordinated Universal Time);7;1704;43.9;40
Mon Feb 05 2024 16:03:47 GMT+0000 (Coordinated Universal Time);7;1704;43.9;40
Mon Feb 05 2024 16:03:52 GMT+0000 (Coordinated Universal Time);6;1710;43.8;40
Mon Feb 05 2024 16:03:58 GMT+0000 (Coordinated Universal Time);6;1705;43.8;40
Mon Feb 05 2024 16:04:03 GMT+0000 (Coordinated Universal Time);6;1708;43.8;40
Mon Feb 05 2024 16:04:09 GMT+0000 (Coordinated Universal Time);6;1705;43.8;40
Mon Feb 05 2024 16:04:15 GMT+0000 (Coordinated Universal Time);6;1706;43.8;40
Mon Feb 05 2024 16:04:22 GMT+0000 (Coordinated Universal Time);5;1704;43.7;42
Mon Feb 05 2024 16:04:31 GMT+0000 (Coordinated Universal Time);6;1711;43.8;40
Mon Feb 05 2024 16:04:37 GMT+0000 (Coordinated Universal Time);5;1705;43.7;42
Mon Feb 05 2024 16:04:42 GMT+0000 (Coordinated Universal Time);5;1707;43.7;42
Mon Feb 05 2024 16:04:48 GMT+0000 (Coordinated Universal Time);5;1702;43.7;42
Mon Feb 05 2024 16:04:53 GMT+0000 (Coordinated Universal Time);5;1708;43.7;40
Mon Feb 05 2024 16:04:59 GMT+0000 (Coordinated Universal Time);5;1704;43.7;40
Mon Feb 05 2024 16:05:04 GMT+0000 (Coordinated Universal Time);5;1704;43.7;40
Mon Feb 05 2024 16:05:09 GMT+0000 (Coordinated Universal Time);5;1703;43.7;40
Mon Feb 05 2024 16:05:15 GMT+0000 (Coordinated Universal Time);5;1703;43.7;40
Mon Feb 05 2024 16:05:22 GMT+0000 (Coordinated Universal Time);4;1709;43.6;42
Mon Feb 05 2024 16:05:29 GMT+0000 (Coordinated Universal Time);4;1708;43.6;42
Mon Feb 05 2024 16:05:39 GMT+0000 (Coordinated Universal Time);4;1707;43.6;41
Mon Feb 05 2024 16:05:44 GMT+0000 (Coordinated Universal Time);4;1702;43.6;42
Mon Feb 05 2024 16:05:50 GMT+0000 (Coordinated Universal Time);3;1706;43.5;42
Mon Feb 05 2024 16:05:55 GMT+0000 (Coordinated Universal Time);3;1712;43.5;42
Mon Feb 05 2024 16:06:00 GMT+0000 (Coordinated Universal Time);4;1704;43.6;41
Mon Feb 05 2024 16:06:05 GMT+0000 (Coordinated Universal Time);4;1706;43.6;41
Mon Feb 05 2024 16:06:11 GMT+0000 (Coordinated Universal Time);4;1706;43.6;41
Mon Feb 05 2024 16:06:16 GMT+0000 (Coordinated Universal Time);3;1708;43.5;42
Mon Feb 05 2024 16:06:21 GMT+0000 (Coordinated Universal Time);3;1703;43.5;42
Mon Feb 05 2024 16:06:27 GMT+0000 (Coordinated Universal Time);3;1703;43.5;41
Mon Feb 05 2024 16:06:32 GMT+0000 (Coordinated Universal Time);3;1707;43.5;41
Mon Feb 05 2024 16:06:38 GMT+0000 (Coordinated Universal Time);3;1703;43.5;41
Mon Feb 05 2024 16:06:45 GMT+0000 (Coordinated Universal Time);3;1704;43.5;41
Mon Feb 05 2024 16:06:53 GMT+0000 (Coordinated Universal Time);3;1706;43.5;41
Mon Feb 05 2024 16:06:58 GMT+0000 (Coordinated Universal Time);3;1703;43.5;41
Mon Feb 05 2024 16:07:04 GMT+0000 (Coordinated Universal Time);2;1704;43.4;42
Mon Feb 05 2024 16:07:10 GMT+0000 (Coordinated Universal Time);2;1705;43.4;42
Mon Feb 05 2024 16:07:15 GMT+0000 (Coordinated Universal Time);2;1703;43.4;42
Mon Feb 05 2024 16:07:21 GMT+0000 (Coordinated Universal Time);2;1703;43.4;42
Mon Feb 05 2024 16:07:26 GMT+0000 (Coordinated Universal Time);2;1695;43.4;41
Mon Feb 05 2024 16:07:32 GMT+0000 (Coordinated Universal Time);2;1699;43.4;41
Mon Feb 05 2024 16:07:37 GMT+0000 (Coordinated Universal Time);2;1699;43.4;41
Mon Feb 05 2024 16:07:42 GMT+0000 (Coordinated Universal Time);2;1698;43.4;41
Mon Feb 05 2024 16:07:48 GMT+0000 (Coordinated Universal Time);1;1695;43.3;42
Mon Feb 05 2024 16:07:54 GMT+0000 (Coordinated Universal Time);1;1692;43.3;42
Mon Feb 05 2024 16:07:59 GMT+0000 (Coordinated Universal Time);1;1696;43.3;41
Mon Feb 05 2024 16:08:05 GMT+0000 (Coordinated Universal Time);1;1693;43.3;41
Mon Feb 05 2024 16:08:10 GMT+0000 (Coordinated Universal Time);1;1693;43.3;41
Mon Feb 05 2024 16:08:16 GMT+0000 (Coordinated Universal Time);1;1694;43.3;41
Mon Feb 05 2024 16:08:21 GMT+0000 (Coordinated Universal Time);0;1696;43.2;42
Mon Feb 05 2024 16:08:26 GMT+0000 (Coordinated Universal Time);0;1693;43.2;42
Mon Feb 05 2024 16:08:31 GMT+0000 (Coordinated Universal Time);1;1694;43.3;41
Mon Feb 05 2024 16:08:37 GMT+0000 (Coordinated Universal Time);1;1691;43.3;41
Mon Feb 05 2024 16:08:42 GMT+0000 (Coordinated Universal Time);0;1689;43.2;41
Mon Feb 05 2024 16:08:47 GMT+0000 (Coordinated Universal Time);0;1688;43.2;42
Mon Feb 05 2024 16:08:54 GMT+0000 (Coordinated Universal Time);0;1690;43.2;42
Mon Feb 05 2024 16:08:59 GMT+0000 (Coordinated Universal Time);0;1693;43.2;41
Mon Feb 05 2024 16:09:04 GMT+0000 (Coordinated Universal Time);0;1690;43.2;41
Mon Feb 05 2024 16:09:10 GMT+0000 (Coordinated Universal Time);0;1690;43.2;41
Mon Feb 05 2024 16:09:15 GMT+0000 (Coordinated Universal Time);0;1684;43.2;41
Mon Feb 05 2024 16:09:20 GMT+0000 (Coordinated Universal Time);0;1681;43.1;41
Mon Feb 05 2024 16:09:26 GMT+0000 (Coordinated Universal Time);0;1683;43.1;41
Mon Feb 05 2024 16:09:31 GMT+0000 (Coordinated Universal Time);0;1687;43.1;41
Mon Feb 05 2024 16:09:38 GMT+0000 (Coordinated Universal Time);0;1683;43;42
Mon Feb 05 2024 16:09:43 GMT+0000 (Coordinated Universal Time);0;1677;43.1;41
Mon Feb 05 2024 16:09:49 GMT+0000 (Coordinated Universal Time);0;1685;43.1;41
Mon Feb 05 2024 16:09:54 GMT+0000 (Coordinated Universal Time);0;1685;43;42
Mon Feb 05 2024 16:09:59 GMT+0000 (Coordinated Universal Time);0;1679;43;42
Mon Feb 05 2024 16:10:05 GMT+0000 (Coordinated Universal Time);0;1682;43;41
Mon Feb 05 2024 16:10:11 GMT+0000 (Coordinated Universal Time);0;1679;43;42
Mon Feb 05 2024 16:10:16 GMT+0000 (Coordinated Universal Time);0;1681;43;41
Mon Feb 05 2024 16:10:21 GMT+0000 (Coordinated Universal Time);0;1682;43;41
Mon Feb 05 2024 16:10:27 GMT+0000 (Coordinated Universal Time);0;1679;43;41
Mon Feb 05 2024 16:10:33 GMT+0000 (Coordinated Universal Time);0;1680;43;41
Mon Feb 05 2024 16:10:38 GMT+0000 (Coordinated Universal Time);0;1678;42.9;41
Mon Feb 05 2024 16:10:43 GMT+0000 (Coordinated Universal Time);0;1675;42.9;42
Mon Feb 05 2024 16:10:49 GMT+0000 (Coordinated Universal Time);0;1675;42.9;42
Mon Feb 05 2024 16:10:55 GMT+0000 (Coordinated Universal Time);0;1675;42.8;42
Mon Feb 05 2024 16:11:00 GMT+0000 (Coordinated Universal Time);0;1671;42.8;42
Mon Feb 05 2024 16:11:05 GMT+0000 (Coordinated Universal Time);0;1670;42.8;42
Mon Feb 05 2024 16:11:11 GMT+0000 (Coordinated Universal Time);0;0;44.7;0
Mon Feb 05 2024 16:11:17 GMT+0000 (Coordinated Universal Time);0;1702;44.8;0
Mon Feb 05 2024 16:11:23 GMT+0000 (Coordinated Universal Time);16;1697;44.8;0
Mon Feb 05 2024 16:11:29 GMT+0000 (Coordinated Universal Time);16;1661;45.2;0
Mon Feb 05 2024 16:11:34 GMT+0000 (Coordinated Universal Time);16;1653;45.4;0
Mon Feb 05 2024 16:11:39 GMT+0000 (Coordinated Universal Time);21;1673;45.3;0
Mon Feb 05 2024 16:11:45 GMT+0000 (Coordinated Universal Time);20;1013;43.9;23
Mon Feb 05 2024 16:11:52 GMT+0000 (Coordinated Universal Time);20;1519;43.2;38
Mon Feb 05 2024 16:12:01 GMT+0000 (Coordinated Universal Time);7;1312;43.4;31
Mon Feb 05 2024 16:12:08 GMT+0000 (Coordinated Universal Time);2;1593;43;40
Mon Feb 05 2024 16:12:13 GMT+0000 (Coordinated Universal Time);3;1104;43.5;27
Mon Feb 05 2024 16:12:19 GMT+0000 (Coordinated Universal Time);2;0;44.7;0
Mon Feb 05 2024 16:12:26 GMT+0000 (Coordinated Universal Time);3;0;44.8;0
Mon Feb 05 2024 16:12:34 GMT+0000 (Coordinated Universal Time);15;0;45;0
Mon Feb 05 2024 16:12:45 GMT+0000 (Coordinated Universal Time);16;0;45.3;0
Mon Feb 05 2024 16:12:51 GMT+0000 (Coordinated Universal Time);18;0;45.4;0
Mon Feb 05 2024 16:12:57 GMT+0000 (Coordinated Universal Time);22;0;45.4;0
Mon Feb 05 2024 16:13:02 GMT+0000 (Coordinated Universal Time);22;0;45.4;0
Mon Feb 05 2024 16:13:08 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:13:13 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:13:19 GMT+0000 (Coordinated Universal Time);22;0;45.4;0
Mon Feb 05 2024 16:13:25 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:13:32 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:13:38 GMT+0000 (Coordinated Universal Time);22;0;45.4;0
Mon Feb 05 2024 16:13:43 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:13:49 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:13:54 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:14:00 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:14:05 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:14:11 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:14:16 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:14:22 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:14:27 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:14:33 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:14:39 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:14:44 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:14:50 GMT+0000 (Coordinated Universal Time);24;3;45.6;0
Mon Feb 05 2024 16:14:56 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:15:02 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:15:07 GMT+0000 (Coordinated Universal Time);24;5;45.6;0
Mon Feb 05 2024 16:15:13 GMT+0000 (Coordinated Universal Time);23;0;45.5;0
Mon Feb 05 2024 16:15:18 GMT+0000 (Coordinated Universal Time);24;1;45.6;0
Mon Feb 05 2024 16:15:23 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:15:29 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:15:34 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:15:42 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:15:49 GMT+0000 (Coordinated Universal Time);24;4;45.8;0
Mon Feb 05 2024 16:15:59 GMT+0000 (Coordinated Universal Time);25;0;45.9;0
Mon Feb 05 2024 16:16:05 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:16:10 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:16:16 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:16:21 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:16:26 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:16:32 GMT+0000 (Coordinated Universal Time);25;7;45.7;0
Mon Feb 05 2024 16:16:37 GMT+0000 (Coordinated Universal Time);25;4;45.7;0
Mon Feb 05 2024 16:16:42 GMT+0000 (Coordinated Universal Time);25;4;45.7;0
Mon Feb 05 2024 16:16:47 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:16:53 GMT+0000 (Coordinated Universal Time);24;2;45.6;0
Mon Feb 05 2024 16:16:59 GMT+0000 (Coordinated Universal Time);24;0;45.6;0
Mon Feb 05 2024 16:17:05 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:17:11 GMT+0000 (Coordinated Universal Time);24;0;45.8;0
Mon Feb 05 2024 16:17:17 GMT+0000 (Coordinated Universal Time);25;0;46;0
Mon Feb 05 2024 16:17:22 GMT+0000 (Coordinated Universal Time);26;0;46;0
Mon Feb 05 2024 16:17:28 GMT+0000 (Coordinated Universal Time);26;3;45.8;0
Mon Feb 05 2024 16:17:33 GMT+0000 (Coordinated Universal Time);26;0;45.5;0
Mon Feb 05 2024 16:17:38 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:17:44 GMT+0000 (Coordinated Universal Time);25;4;45.7;0
Mon Feb 05 2024 16:17:49 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:17:54 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:18:00 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:18:05 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:18:11 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:18:17 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:18:22 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:18:28 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:18:34 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:18:39 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:18:45 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:18:50 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:18:55 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:19:02 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:19:07 GMT+0000 (Coordinated Universal Time);26;0;46;0
Mon Feb 05 2024 16:19:13 GMT+0000 (Coordinated Universal Time);25;6;45.7;0
Mon Feb 05 2024 16:19:18 GMT+0000 (Coordinated Universal Time);25;0;45.5;0
Mon Feb 05 2024 16:19:23 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:19:29 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:19:34 GMT+0000 (Coordinated Universal Time);26;8;45.8;0
Mon Feb 05 2024 16:19:39 GMT+0000 (Coordinated Universal Time);25;0;45.7;0
Mon Feb 05 2024 16:19:45 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:19:50 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:19:55 GMT+0000 (Coordinated Universal Time);28;7;46;0
Mon Feb 05 2024 16:20:02 GMT+0000 (Coordinated Universal Time);28;7;46;0
Mon Feb 05 2024 16:20:07 GMT+0000 (Coordinated Universal Time);26;0;45.8;0
Mon Feb 05 2024 16:20:13 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:20:20 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:20:25 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:20:31 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:20:36 GMT+0000 (Coordinated Universal Time);28;0;45.8;0
Mon Feb 05 2024 16:20:41 GMT+0000 (Coordinated Universal Time);28;2;45.8;0
Mon Feb 05 2024 16:20:47 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:20:52 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:20:58 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:21:04 GMT+0000 (Coordinated Universal Time);27;6;45.6;0
Mon Feb 05 2024 16:21:09 GMT+0000 (Coordinated Universal Time);26;3;45.8;0
Mon Feb 05 2024 16:21:15 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:21:20 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:21:26 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:21:31 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:21:37 GMT+0000 (Coordinated Universal Time);28;0;46.2;0
Mon Feb 05 2024 16:21:43 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:21:48 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:21:54 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:21:59 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:22:04 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:22:10 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:22:15 GMT+0000 (Coordinated Universal Time);27;5;45.9;0
Mon Feb 05 2024 16:22:21 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:22:27 GMT+0000 (Coordinated Universal Time);27;0;46.3;0
Mon Feb 05 2024 16:22:32 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:22:37 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:22:43 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:22:48 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:22:53 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:22:59 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:23:05 GMT+0000 (Coordinated Universal Time);28;0;45.8;0
Mon Feb 05 2024 16:23:10 GMT+0000 (Coordinated Universal Time);28;0;46.2;0
Mon Feb 05 2024 16:23:15 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:23:21 GMT+0000 (Coordinated Universal Time);28;5;46;0
Mon Feb 05 2024 16:23:26 GMT+0000 (Coordinated Universal Time);28;5;46;0
Mon Feb 05 2024 16:23:32 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:23:37 GMT+0000 (Coordinated Universal Time);28;0;46.3;0
Mon Feb 05 2024 16:23:43 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:23:50 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:23:55 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:24:02 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:24:08 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:24:13 GMT+0000 (Coordinated Universal Time);29;2;46.1;0
Mon Feb 05 2024 16:24:19 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:24:24 GMT+0000 (Coordinated Universal Time);27;0;45.9;0
Mon Feb 05 2024 16:24:30 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:24:35 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:24:41 GMT+0000 (Coordinated Universal Time);28;0;46.2;0
Mon Feb 05 2024 16:24:46 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:24:53 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:25:02 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:25:07 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:25:13 GMT+0000 (Coordinated Universal Time);28;0;46;0
Mon Feb 05 2024 16:25:18 GMT+0000 (Coordinated Universal Time);28;0;45.8;0
Mon Feb 05 2024 16:25:23 GMT+0000 (Coordinated Universal Time);28;2;45.8;0
Mon Feb 05 2024 16:25:29 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:25:34 GMT+0000 (Coordinated Universal Time);28;0;46.2;0
Mon Feb 05 2024 16:25:39 GMT+0000 (Coordinated Universal Time);30;4;46.2;0
Mon Feb 05 2024 16:25:45 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:25:51 GMT+0000 (Coordinated Universal Time);29;3;46.1;0
Mon Feb 05 2024 16:25:56 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:26:03 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:26:08 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:26:14 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:26:20 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:26:25 GMT+0000 (Coordinated Universal Time);28;1;46;0
Mon Feb 05 2024 16:26:31 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:26:36 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:26:43 GMT+0000 (Coordinated Universal Time);29;6;46.1;0
Mon Feb 05 2024 16:26:49 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:26:56 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:27:03 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:27:08 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:27:14 GMT+0000 (Coordinated Universal Time);29;5;46.3;0
Mon Feb 05 2024 16:27:19 GMT+0000 (Coordinated Universal Time);29;5;46.3;0
Mon Feb 05 2024 16:27:24 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:27:31 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:27:36 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:27:42 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:27:48 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:27:53 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:27:59 GMT+0000 (Coordinated Universal Time);30;0;46;0
Mon Feb 05 2024 16:28:04 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:28:10 GMT+0000 (Coordinated Universal Time);30;6;46.5;0
Mon Feb 05 2024 16:28:15 GMT+0000 (Coordinated Universal Time);30;3;46.5;0
Mon Feb 05 2024 16:28:21 GMT+0000 (Coordinated Universal Time);32;0;46.4;0
Mon Feb 05 2024 16:28:26 GMT+0000 (Coordinated Universal Time);32;0;46.4;0
Mon Feb 05 2024 16:28:32 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:28:37 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:28:43 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:28:48 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:28:54 GMT+0000 (Coordinated Universal Time);31;0;46.1;0
Mon Feb 05 2024 16:29:02 GMT+0000 (Coordinated Universal Time);30;0;46;0
Mon Feb 05 2024 16:29:07 GMT+0000 (Coordinated Universal Time);29;0;46.1;0
Mon Feb 05 2024 16:29:13 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:29:18 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:29:24 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:29:29 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:29:35 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:29:41 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:29:47 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:29:53 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:29:58 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:30:04 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:30:10 GMT+0000 (Coordinated Universal Time);30;4;46.2;0
Mon Feb 05 2024 16:30:15 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:30:21 GMT+0000 (Coordinated Universal Time);30;0;46.2;0
Mon Feb 05 2024 16:30:27 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:30:32 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:30:37 GMT+0000 (Coordinated Universal Time);31;5;46.3;0
Mon Feb 05 2024 16:30:42 GMT+0000 (Coordinated Universal Time);31;0;46.3;0
Mon Feb 05 2024 16:30:48 GMT+0000 (Coordinated Universal Time);32;0;46.4;0
Mon Feb 05 2024 16:30:53 GMT+0000 (Coordinated Universal Time);32;0;46.4;0
